id,filename,video_culture,emotions,gender,confidence,comment,annotator_culture,annotator_language,emoji,annotator_individuality,intensity
607,persian/vid_19.mp4,,none,male,2,"",persian,persian,neutral,2,0
608,persian/vid_25.mp4,,annoyed,female,4,"",persian,persian,unamused,2,2
609,persian/vid_37.mp4,,furious,female,4,"",persian,persian,triumph,2,1
610,persian/vid_31.mp4,,annoyed,male,2,"",persian,persian,expressionless,2,1
611,persian/vid_21.mp4,,none,male,3,"",persian,persian,smirk,2,1
612,persian/vid_69.mp4,,anger,female,4,"",persian,persian,angry,2,1
613,persian/vid_91.mp4,,annoyed,male,2,"",persian,persian,unamused,2,1
614,persian/vid_27.mp4,,disgust,male,4,"",persian,persian,unamused,2,2
615,persian/vid_57.mp4,,disgust,male,2,"",persian,persian,unamused,2,1
616,persian/vid_89.mp4,,furious,female,4,"",persian,persian,angry,2,2
617,persian/vid_1.mp4,,annoyed,male,3,"",persian,persian,rollingeyes,2,1
618,persian/vid_53.mp4,,furious,female,3,"",persian,persian,angry,2,1
619,persian/vid_67.mp4,,anger,male,3,"",persian,persian,angry,2,1
620,persian/vid_93.mp4,,hatred,female,4,"",persian,persian,angry,2,2
621,persian/vid_49.mp4,,contempt,male,3,"",persian,persian,expressionless,2,1
622,persian/vid_9.mp4,,none,male,2,"",persian,persian,skeptical,2,1
623,persian/vid_7.mp4,,disgust,female,4,"",persian,persian,unamused,2,3
624,persian/vid_35.mp4,,anger,female,2,"",persian,persian,angry,2,2
625,persian/vid_41.mp4,,contempt,male,2,"",persian,persian,unamused,2,0
626,persian/vid_13.mp4,,anger,male,3,"",persian,persian,angry,2,0
627,persian/vid_81.mp4,,furious,male,4,"",persian,persian,hatred,2,5
628,persian/vid_75.mp4,,anger,male,3,"",persian,persian,angry,2,2
629,persian/vid_85.mp4,,annoyed,male,4,"",persian,persian,angry,2,1
630,persian/vid_29.mp4,,none,female,3,"",persian,persian,smirk,2,3
631,persian/vid_59.mp4,,furious,female,4,"",persian,persian,hatred,2,5
632,persian/vid_63.mp4,,furious,female,4,"",persian,persian,hatred,2,4
633,persian/vid_65.mp4,,contempt,female,4,"",persian,persian,unamused,2,2
634,persian/vid_77.mp4,,furious,male,3,"",persian,persian,hatred,2,4
635,persian/vid_73.mp4,,anger,female,2,"",persian,persian,angry,2,2
636,persian/vid_11.mp4,,contempt,male,2,"",persian,persian,rollingeyes,2,2
637,persian/vid_3.mp4,,anger,male,4,"",persian,persian,triumph,2,3
638,persian/vid_33.mp4,,disgust,male,3,"",persian,persian,unamused,2,2
639,persian/vid_79.mp4,,furious,female,4,"",persian,persian,furious,2,3
640,persian/vid_51.mp4,,anger,female,4,"",persian,persian,angry,2,1
641,persian/vid_95.mp4,,annoyed,male,4,"",persian,persian,unamused,2,2
642,persian/vid_83.mp4,,contempt,male,2,"",persian,persian,angry,2,0
643,persian/vid_61.mp4,,anger,female,4,"",persian,persian,angry,2,1
644,persian/vid_55.mp4,,none,male,2,"",persian,persian,expressionless,2,0
645,persian/vid_45.mp4,,none,male,3,"",persian,persian,neutral,2,0
646,persian/vid_71.mp4,,anger,male,4,"",persian,persian,unamused,2,1
647,persian/vid_43.mp4,,disgust,female,2,"",persian,persian,unamused,2,1
648,persian/vid_15.mp4,,hatred,male,3,"",persian,persian,unamused,2,0
649,persian/vid_97.mp4,,none,male,4,"",persian,persian,smirk,2,1
650,persian/vid_5.mp4,,none,male,3,"",persian,persian,smirk,2,1
651,persian/vid_23.mp4,,none,female,3,"",persian,persian,smirk,2,2
652,na/vid_75.mp4,,annoyed,female,4,"",north american,english,unamused,3,4
653,na/vid_11.mp4,,annoyed,female,3,"",north american,english,rollingeyes,3,3
654,na/vid_69.mp4,,anger,male,4,"",north american,english,angry,3,2
655,na/vid_41.mp4,,annoyed,male,3,"",north american,english,unamused,3,3
656,na/vid_61.mp4,,contempt,female,2,"",north american,english,expressionless,3,1
657,na/vid_31.mp4,,annoyed,male,3,"",north american,english,expressionless,3,1
658,na/vid_81.mp4,,furious,male,4,"",north american,english,hatred,3,5
659,na/vid_3.mp4,,none,female,3,"",north american,english,none,3,1
660,na/vid_89.mp4,,disgust,female,2,"",north american,english,unamused,3,3
661,na/vid_35.mp4,,disgust,male,3,"",north american,english,expressionless,3,1
662,na/vid_77.mp4,,furious,female,4,"",north american,english,furious,3,4
663,na/vid_53.mp4,,disgust,male,4,"",north american,english,vomiting,3,2
664,na/vid_87.mp4,,furious,male,3,"",north american,english,hatred,3,3
665,na/vid_15.mp4,,contempt,female,2,"",north american,english,unamused,3,3
666,na/vid_43.mp4,,disgust,male,3,"",north american,english,unamused,3,1
667,na/vid_79.mp4,,furious,male,4,"",north american,english,furious,3,6
668,na/vid_37.mp4,,annoyed,male,4,"",north american,english,expressionless,3,1
669,na/vid_29.mp4,,annoyed,male,3,"",north american,english,neutral,3,1
670,na/vid_71.mp4,,furious,female,4,"",north american,english,hatred,3,3
671,na/vid_73.mp4,,furious,male,4,"",north american,english,furious,3,6
672,na/vid_17.mp4,,annoyed,female,4,"",north american,english,unamused,3,3
673,na/vid_23.mp4,,annoyed,male,3,"",north american,english,skeptical,3,1
674,na/vid_65.mp4,,anger,female,4,"",north american,english,angry,3,2
675,na/vid_13.mp4,,contempt,female,2,"",north american,english,unamused,3,1
676,na/vid_51.mp4,,disgust,female,4,"",north american,english,nauseated,3,4
677,na/vid_39.mp4,,disgust,female,3,"",north american,english,angry,3,1
678,na/vid_25.mp4,,disgust,male,4,"",north american,english,expressionless,3,2
679,na/vid_85.mp4,,furious,female,3,"",north american,english,angry,3,3
680,na/vid_5.mp4,,annoyed,male,3,"",north american,english,expressionless,3,1
681,na/vid_47.mp4,,disgust,male,4,"",north american,english,weary,3,3
682,na/vid_83.mp4,,anger,female,3,"",north american,english,angry,3,1
683,na/vid_49.mp4,,disgust,male,3,"",north american,english,nauseated,3,1
684,na/vid_45.mp4,,disgust,male,4,"",north american,english,nauseated,3,1
685,na/vid_63.mp4,,annoyed,female,3,"",north american,english,angry,3,3
686,na/vid_7.mp4,,annoyed,male,4,"",north american,english,unamused,3,1
687,na/vid_67.mp4,,furious,male,4,"",north american,english,furious,3,6
688,na/vid_27.mp4,,disgust,male,4,"",north american,english,rollingeyes,3,3
689,na/vid_55.mp4,,disgust,female,4,"",north american,english,weary,3,3
690,na/vid_9.mp4,,annoyed,female,4,"",north american,english,unamused,3,3
691,na/vid_1.mp4,,none,female,2,"",north american,english,none,3,0
692,na/vid_33.mp4,,none,male,3,"",north american,english,skeptical,3,1
693,na/vid_59.mp4,,disgust,female,2,"",north american,english,skeptical,3,1
694,na/vid_19.mp4,,annoyed,male,2,"",north american,english,unamused,3,0
695,na/vid_21.mp4,,contempt,male,4,"",north american,english,neutral,3,3
696,na/vid_57.mp4,,disgust,female,4,"",north american,english,vomiting,3,6
697,na/vid_28.mp4,,annoyed,female,4,More like Displeased at something you did ,north american,english,smirk,4,2
698,na/vid_68.mp4,,"anger,annoyed,hatred,furious",female,5,"",north american,english,furious,4,6
699,na/vid_64.mp4,,"annoyed,furious",female,5,"",north american,english,hatred,4,6
700,na/vid_52.mp4,,none,female,2,More like - a sigh of relief ,north american,english,weary,4,2
701,na/vid_58.mp4,,disgust,female,4,"",north american,english,"vomiting,nauseated",4,2
702,na/vid_12.mp4,,none,female,4,Reflective ,north american,english,none,4,0
703,na/vid_42.mp4,,disgust,male,4,"",north american,english,nauseated,4,2
704,na/vid_46.mp4,,disgust,male,4,"",north american,english,nauseated,4,1
705,na/vid_60.mp4,,disgust,female,5,"",north american,english,"vomiting,nauseated",4,4
706,na/vid_72.mp4,,"hatred,furious",female,5,"",north american,english,furious,4,6
707,na/vid_22.mp4,,annoyed,male,4,"",north american,english,rollingeyes,4,1
708,na/vid_34.mp4,,none,male,3,"",north american,english,neutral,4,0
709,na/vid_24.mp4,,annoyed,male,4,"",north american,english,unamused,4,0
710,na/vid_70.mp4,,hatred,female,5,"",north american,english,furious,4,4
711,na/vid_86.mp4,,furious,female,5,"",north american,english,furious,4,1
712,na/vid_76.mp4,,anger,female,5,"",north american,english,furious,4,6
713,na/vid_18.mp4,,none,female,2,"",north american,english,none,4,0
714,na/vid_38.mp4,,annoyed,female,4,"",north american,english,"unamused,rollingeyes",4,1
715,na/vid_82.mp4,,furious,female,4,"",north american,english,"hatred,furious",4,4
716,na/vid_2.mp4,,annoyed,male,2,"",north american,english,"expressionless,unamused",4,1
717,na/vid_14.mp4,,annoyed,female,4,"",north american,english,unamused,4,1
718,na/vid_4.mp4,,"contempt,annoyed",male,4,"",north american,english,unamused,4,1
719,na/vid_40.mp4,,annoyed,female,4,"",north american,english,"unamused,furious",4,2
720,na/vid_54.mp4,,disgust,male,4,"",north american,english,vomiting,4,3
721,na/vid_6.mp4,,annoyed,male,4,"",north american,english,"expressionless,unamused",4,2
722,na/vid_48.mp4,,disgust,male,4,"",north american,english,vomiting,4,2
723,na/vid_10.mp4,,contempt,female,4,"",north american,english,expressionless,4,0
724,na/vid_84.mp4,,annoyed,female,5,"",north american,english,angry,4,3
725,na/vid_8.mp4,,contempt,male,4,"",north american,english,unamused,4,0
726,na/vid_30.mp4,,contempt,male,4,"",north american,english,angry,4,1
727,na/vid_78.mp4,,anger,male,4,"",north american,english,furious,4,5
728,na/vid_74.mp4,,anger,male,5,"",north american,english,furious,4,6
729,na/vid_88.mp4,,disgust,female,4,"",north american,english,unamused,4,1
730,na/vid_20.mp4,,none,female,4,"",north american,english,skeptical,4,0
731,na/vid_16.mp4,,contempt,female,4,"",north american,english,unamused,4,0
732,na/vid_36.mp4,,none,female,4,"",north american,english,neutral,4,0
733,na/vid_32.mp4,,none,male,4,"",north american,english,smirk,4,0
734,na/vid_56.mp4,,annoyed,female,4,"",north american,english,"unamused,rollingeyes",4,1
735,na/vid_50.mp4,,disgust,male,5,"",north american,english,nauseated,4,1
736,na/vid_44.mp4,,disgust,male,4,"",north american,english,nauseated,4,1
737,na/vid_66.mp4,,anger,male,5,"",north american,english,furious,4,6
738,na/vid_26.mp4,,none,male,5,"",north american,english,neutral,4,0
739,na/vid_62.mp4,,contempt,female,5,"",north american,english,unamused,4,1
740,na/vid_80.mp4,,anger,male,4,"",north american,english,furious,4,6
741,persian/vid_52.mp4,,contempt,male,4,"",persian,persian,smirk,4,3
742,persian/vid_78.mp4,,anger,male,5,"",persian,persian,triumph,4,6
743,persian/vid_40.mp4,,annoyed,male,5,"",persian,persian,weary,4,6
744,persian/vid_89.mp4,,"anger,annoyed",female,4,"",persian,persian,"angry,hatred",4,2
745,persian/vid_55.mp4,,"contempt,annoyed",male,4,"",persian,persian,weary,4,3
746,persian/vid_77.mp4,,"anger,hatred",male,4,"",persian,persian,"hatred,triumph",4,4
747,persian/vid_51.mp4,,annoyed,female,4,"",persian,persian,unamused,4,1
748,persian/vid_93.mp4,,"disgust,hatred",female,3,"",persian,persian,"vomiting,weary",4,2
749,persian/vid_57.mp4,,annoyed,male,4,"",persian,persian,"expressionless,unamused",4,1
750,persian/vid_13.mp4,,anger,male,4,"",persian,persian,angry,4,1
751,persian/vid_63.mp4,,anger,female,4,"",persian,persian,hatred,4,2
752,persian/vid_15.mp4,,none,male,3,"",persian,persian,"smirk,rollingeyes",4,1
753,persian/vid_7.mp4,,none,female,3,"",persian,persian,none,4,2
754,persian/vid_91.mp4,,anger,male,4,"",persian,persian,angry,4,1
755,persian/vid_65.mp4,,none,female,3,"",persian,persian,smirk,4,1
756,persian/vid_5.mp4,,none,male,4,"",persian,persian,none,4,1
757,persian/vid_75.mp4,,hatred,male,4,"",persian,persian,"hatred,furious",4,2
758,persian/vid_37.mp4,,"annoyed,hatred",female,4,"",persian,persian,"hatred,weary",4,2
759,persian/vid_31.mp4,,none,male,4,"",persian,persian,none,4,1
760,persian/vid_3.mp4,,anger,male,3,"",persian,persian,angry,4,1
761,persian/vid_85.mp4,,none,male,4,light anger,persian,persian,none,4,0
762,persian/vid_35.mp4,,anger,female,4,"",persian,persian,none,4,1
763,persian/vid_83.mp4,,anger,male,4,light anger,persian,persian,none,4,0
764,persian/vid_11.mp4,,"contempt,annoyed",male,3,"",persian,persian,"unamused,nauseated",4,1
765,persian/vid_53.mp4,,"anger,hatred",female,3,"",persian,persian,"hatred,furious",4,2
766,persian/vid_59.mp4,,furious,female,4,"",persian,persian,"hatred,triumph",4,3
767,persian/vid_71.mp4,,anger,male,4,"",persian,persian,angry,4,1
768,persian/vid_81.mp4,,anger,male,4,"",persian,persian,angry,4,2
769,persian/vid_61.mp4,,none,female,4,"",persian,persian,skeptical,4,2
770,persian/vid_19.mp4,,none,male,3,"",persian,persian,neutral,4,0
771,persian/vid_23.mp4,,none,female,3,"",persian,persian,none,4,1
772,persian/vid_25.mp4,,none,female,3,"",persian,persian,none,4,1
773,persian/vid_49.mp4,,annoyed,male,4,"",persian,persian,"expressionless,unamused",4,2
774,persian/vid_95.mp4,,none,male,3,"",persian,persian,skeptical,4,1
775,persian/vid_9.mp4,,none,male,4,"",persian,persian,none,4,0
776,persian/vid_69.mp4,,"anger,hatred",female,4,"",persian,persian,"angry,furious",4,2
777,persian/vid_79.mp4,,"hatred,furious",female,4,"",persian,persian,"hatred,furious",4,2
778,persian/vid_33.mp4,,none,male,4,"",persian,persian,none,4,0
779,persian/vid_29.mp4,,annoyed,female,3,"",persian,persian,"smirk,unamused",4,1
780,persian/vid_45.mp4,,hatred,male,4,"",persian,persian,furious,4,2
781,persian/vid_97.mp4,,contempt,male,4,"",persian,persian,smirk,4,2
782,persian/vid_73.mp4,,annoyed,female,4,"",persian,persian,unamused,4,2
783,persian/vid_43.mp4,,none,female,3,"",persian,persian,none,4,1
784,persian/vid_47.mp4,,none,male,3,"",persian,persian,none,4,0
785,persian/vid_1.mp4,,none,male,3,"",persian,persian,none,4,0
786,persian/vid_67.mp4,,anger,male,3,"",persian,persian,angry,4,1
787,persian/vid_17.mp4,,"contempt,hatred",male,4,"",persian,persian,"smirk,smilingimp",4,1
788,persian/vid_41.mp4,,"anger,hatred",male,4,"",persian,persian,"hatred,furious",4,1
789,persian/vid_27.mp4,,contempt,male,3,"",persian,persian,"skeptical,smirk",4,1
790,persian/vid_21.mp4,,none,male,4,"",persian,persian,none,4,1
791,persian/vid_28.mp4,,none,female,4,"",persian,persian,none,4,0
792,persian/vid_28.mp4,,none,female,4,"",persian,persian,none,4,0
793,persian/vid_44.mp4,,anger,female,4,"",persian,persian,hatred,4,3
794,persian/vid_16.mp4,,contempt,male,5,"",persian,persian,smirk,4,4
795,persian/vid_38.mp4,,annoyed,female,5,"",persian,persian,unamused,4,3
796,persian/vid_38.mp4,,annoyed,female,5,"",persian,persian,unamused,4,3
797,persian/vid_62.mp4,,anger,female,5,"",persian,persian,hatred,4,4
798,persian/vid_92.mp4,,annoyed,male,5,"",persian,persian,weary,4,6
799,persian/vid_58.mp4,,disgust,female,5,"",persian,persian,vomiting,4,1
800,persian/vid_58.mp4,,disgust,female,5,"",persian,persian,vomiting,4,1
801,persian/vid_10.mp4,,none,male,5,"",persian,persian,neutral,4,2
802,persian/vid_2.mp4,,annoyed,male,5,"",persian,persian,skeptical,4,3
803,persian/vid_2.mp4,,annoyed,male,5,"",persian,persian,skeptical,4,3
804,persian/vid_60.mp4,,furious,female,5,"",persian,persian,triumph,4,4
805,persian/vid_80.mp4,,anger,male,5,"",persian,persian,angry,4,3
806,persian/vid_82.mp4,,anger,male,5,"",persian,persian,angry,4,3
807,persian/vid_6.mp4,,annoyed,male,5,"",persian,persian,unamused,4,5
808,persian/vid_8.mp4,,hatred,female,5,"",persian,persian,nauseated,4,5
809,persian/vid_64.mp4,,none,male,5,"",persian,persian,angry,4,2
810,persian/vid_48.mp4,,contempt,male,5,"",persian,persian,weary,4,6
811,persian/vid_42.mp4,,furious,female,5,"",persian,persian,hatred,4,4
812,persian/vid_30.mp4,,annoyed,female,5,"",persian,persian,expressionless,4,3
813,persian/vid_68.mp4,,furious,male,5,"",persian,persian,furious,4,6
814,persian/vid_72.mp4,,anger,male,5,"",persian,persian,angry,4,2
815,persian/vid_76.mp4,,hatred,male,5,"",persian,persian,nauseated,4,6
816,persian/vid_76.mp4,,hatred,male,5,"",persian,persian,nauseated,4,6
817,persian/vid_70.mp4,,furious,male,5,"",persian,persian,hatred,4,4
818,persian/vid_70.mp4,,furious,male,5,"",persian,persian,hatred,4,4
819,persian/vid_20.mp4,,annoyed,male,5,"",persian,persian,unamused,4,2
820,persian/vid_26.mp4,,hatred,female,5,"",persian,persian,unamused,4,5
821,persian/vid_26.mp4,,hatred,female,5,"",persian,persian,unamused,4,5
822,persian/vid_12.mp4,,annoyed,male,5,"",persian,persian,expressionless,4,3
823,persian/vid_22.mp4,,none,female,5,"",persian,persian,rollingeyes,4,5
824,persian/vid_66.mp4,,none,male,5,"",persian,persian,neutral,4,5
825,persian/vid_24.mp4,,hatred,female,5,"",persian,persian,"nauseated,weary",4,6
826,persian/vid_18.mp4,,disgust,female,5,"",persian,persian,vomiting,4,5
827,persian/vid_46.mp4,,annoyed,male,5,"",persian,persian,weary,4,6
828,persian/vid_56.mp4,,hatred,male,5,"",persian,persian,unamused,4,5
829,persian/vid_74.mp4,,furious,male,5,"",persian,persian,furious,4,5
830,persian/vid_96.mp4,,contempt,male,5,"",persian,persian,smirk,4,6
831,persian/vid_54.mp4,,annoyed,male,5,"",persian,persian,weary,4,6
832,persian/vid_14.mp4,,none,female,5,"",persian,persian,rollingeyes,4,5
833,persian/vid_4.mp4,,anger,female,5,"",persian,persian,angry,4,3
834,persian/vid_50.mp4,,hatred,female,5,"",persian,persian,weary,4,6
835,persian/vid_50.mp4,,hatred,female,5,"",persian,persian,weary,4,6
836,persian/vid_34.mp4,,none,male,5,"",persian,persian,neutral,4,3
837,persian/vid_34.mp4,,none,male,5,"",persian,persian,neutral,4,3
838,persian/vid_84.mp4,,anger,male,5,"",persian,persian,angry,4,3
839,persian/vid_94.mp4,,anger,male,5,"",persian,persian,angry,4,1
840,persian/vid_94.mp4,,anger,male,5,"",persian,persian,angry,4,1
841,persian/vid_94.mp4,,anger,male,5,"",persian,persian,angry,4,1
842,persian/vid_36.mp4,,"anger,disgust",female,5,"",persian,persian,"vomiting,weary",4,3
843,persian/vid_36.mp4,,"anger,disgust",female,5,"",persian,persian,"vomiting,weary",4,3
844,persian/vid_36.mp4,,"anger,disgust",female,5,"",persian,persian,"vomiting,weary",4,3
845,persian/vid_36.mp4,,"anger,disgust",female,5,"",persian,persian,"vomiting,weary",4,3
846,persian/vid_36.mp4,,"anger,disgust",female,5,"",persian,persian,"vomiting,weary",4,3
847,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
848,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
849,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
850,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
851,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
852,persian/vid_32.mp4,,none,male,4,"",persian,persian,"neutral,rollingeyes",4,1
853,na/vid_5.mp4,,none,male,4,"",north american,english,neutral,2,0
854,na/vid_75.mp4,,disgust,female,4,"",north american,english,rollingeyes,2,1
855,na/vid_67.mp4,,anger,male,5,"",north american,english,furious,2,6
856,na/vid_51.mp4,,disgust,female,5,not in relation to a person but reaction to the flavour/scent/taste of drink,north american,english,vomiting,2,0
857,na/vid_39.mp4,,contempt,female,4,"",north american,english,skeptical,2,2
858,na/vid_79.mp4,,anger,male,5,"",north american,english,furious,2,6
859,na/vid_17.mp4,,annoyed,female,4,"",north american,english,rollingeyes,2,2
860,persian/vid_86.mp4,,annoyed,female,4,"",persian,persian,rollingeyes,4,1
861,persian/vid_90.mp4,,contempt,female,4,"",persian,persian,rollingeyes,4,3
862,persian/vid_88.mp4,,furious,female,5,"",persian,persian,furious,4,6
863,persian/vid_92.mp4,,"contempt,annoyed",male,4,"",persian,persian,smirk,2,4
864,persian/vid_32.mp4,,annoyed,male,4,"",persian,persian,angry,2,3
865,persian/vid_68.mp4,,"anger,annoyed,furious",male,5,"",persian,persian,hatred,2,5
866,persian/vid_74.mp4,,"disgust,annoyed,furious",male,3,"",persian,persian,triumph,2,3
867,persian/vid_10.mp4,,"contempt,disgust",male,4,"",persian,persian,unamused,2,5
868,persian/vid_90.mp4,,furious,female,4,"",persian,persian,weary,2,3
869,persian/vid_30.mp4,,annoyed,female,4,"",persian,persian,neutral,2,4
870,persian/vid_86.mp4,,"annoyed,furious",female,4,"",persian,persian,smirk,2,5
871,persian/vid_16.mp4,,contempt,male,5,"",persian,persian,smirk,2,6
872,persian/vid_20.mp4,,contempt,male,3,"",persian,persian,skeptical,2,3
873,persian/vid_64.mp4,,"annoyed,furious",male,4,"",persian,persian,angry,2,4
874,persian/vid_6.mp4,,none,male,4,sadness,persian,persian,weary,2,3
875,persian/vid_72.mp4,,"anger,hatred",male,4,"",persian,persian,furious,2,6
876,persian/vid_12.mp4,,contempt,male,5,"",persian,persian,smirk,2,6
877,persian/vid_96.mp4,,furious,male,3,"",persian,persian,triumph,2,3
878,persian/vid_84.mp4,,"anger,annoyed",male,4,"",persian,persian,hatred,2,5
879,persian/vid_8.mp4,,"anger,contempt,disgust,annoyed,hatred,furious",female,5,"",persian,persian,triumph,2,6
880,persian/vid_56.mp4,,"annoyed,furious",male,4,"",persian,persian,triumph,2,5
881,persian/vid_80.mp4,,"anger,annoyed",male,4,"",persian,persian,angry,2,4
882,persian/vid_46.mp4,,"anger,disgust,annoyed",male,4,"",persian,persian,furious,2,3
883,persian/vid_26.mp4,,annoyed,male,4,"",persian,persian,"smirk,weary",2,4
884,persian/vid_24.mp4,,"contempt,disgust",female,4,"",persian,persian,smirk,2,4
885,persian/vid_62.mp4,,"annoyed,furious",female,5,"",persian,persian,angry,2,4
886,persian/vid_14.mp4,,none,female,4,"",persian,persian,none,2,4
887,na/vid_61.mp4,,disgust,female,4,"",north american,english,unamused,2,1
888,na/vid_13.mp4,,disgust,female,4,"",north american,english,rollingeyes,2,1
889,na/vid_23.mp4,,none,male,3,clip is to short with too many actors involved,north american,english,expressionless,2,0
890,na/vid_1.mp4,,none,female,3,"",north american,english,neutral,2,0
891,na/vid_65.mp4,,anger,female,4,"",north american,english,angry,2,4
892,na/vid_43.mp4,,annoyed,male,4,"",north american,english,rollingeyes,2,0
893,na/vid_89.mp4,,annoyed,female,4,"",north american,english,expressionless,2,0
894,na/vid_19.mp4,,contempt,male,4,also smug,north american,english,skeptical,2,1
895,na/vid_77.mp4,,anger,female,4,equal parts upset and anger,north american,english,angry,2,3
896,na/vid_9.mp4,,annoyed,female,4,"",north american,english,rollingeyes,2,1
897,na/vid_7.mp4,,annoyed,male,4,focused on guy on the left,north american,english,unamused,2,1
898,na/vid_81.mp4,,anger,male,5,"",north american,english,furious,2,5
899,na/vid_85.mp4,,annoyed,female,5,"",north american,english,angry,2,3
900,na/vid_53.mp4,,disgust,male,5,"",north american,english,nauseated,2,2
901,na/vid_11.mp4,,none,female,4,more confused/bewildered than contemptuous,north american,english,skeptical,2,0
902,na/vid_55.mp4,,disgust,female,4,"",north american,english,skeptical,2,1
903,na/vid_15.mp4,,contempt,female,4,and smug,north american,english,unamused,2,0
904,na/vid_41.mp4,,none,male,4,confused,north american,english,none,2,1
905,na/vid_71.mp4,,furious,female,5,"",north american,english,hatred,2,6
906,na/vid_33.mp4,,none,male,4,questioning,north american,english,none,2,0
907,na/vid_73.mp4,,furious,male,5,"",north american,english,furious,2,6
908,na/vid_83.mp4,,contempt,female,4,"",north american,english,angry,2,1
909,na/vid_57.mp4,,disgust,female,5,"",north american,english,vomiting,2,4
910,na/vid_87.mp4,,anger,male,4,"",north american,english,hatred,2,4
911,na/vid_47.mp4,,disgust,male,5,"",north american,english,nauseated,2,1
912,na/vid_49.mp4,,disgust,male,5,"",north american,english,nauseated,2,1
913,na/vid_21.mp4,,none,male,4,confused,north american,english,skeptical,2,0
914,na/vid_45.mp4,,disgust,male,4,"",north american,english,nauseated,2,1
915,na/vid_29.mp4,,none,male,3,"",north american,english,expressionless,2,0
916,na/vid_69.mp4,,annoyed,male,4,frustrated,north american,english,angry,2,1
917,na/vid_25.mp4,,contempt,male,4,focus on black shirt guy,north american,english,unamused,2,1
918,na/vid_59.mp4,,disgust,female,4,"",north american,english,unamused,2,0
919,na/vid_63.mp4,,contempt,female,4,"",north american,english,rollingeyes,2,2
920,na/vid_3.mp4,,contempt,female,4,"",north american,english,rollingeyes,2,1
921,na/vid_35.mp4,,none,male,3,he looks unsure/insecure,north american,english,none,2,0
922,na/vid_27.mp4,,none,male,3,second guessing,north american,english,none,2,0
923,na/vid_37.mp4,,disgust,male,4,"",north american,english,unamused,2,0
924,na/vid_31.mp4,,none,male,4,"",north american,english,neutral,2,0
